Candidate ID,Name,Number of characters in Original Name,Month of Birth,Year of Birth,Gender,State (Location),10th percentage,12th percentage,10th Completion Year,12th Completion year,Degree of study,Specialization in study,College percentage,Year of Completion of college,English 1,English 2,English 3,English 4,Quantitative Ability 1,Quantitative Ability 2,Quantitative Ability 3,Quantitative Ability 4,Domain Skills 1,Domain Skills 2,Domain Test 3,Domain Test 4,Analytical Skills 1,Analytical Skills 2,Analytical Skills 3,Performance
749,RuN,10,DEC,Y7,B,N,85.2,75.0,Y14,Y16,X,G,69.5,Y20,58.490566037735796,79.6178343949045,64.8484848484849,71.7791411042945,62.29508196721311,61.6766467065868,68.7150837988827,76.878612716763,57.1428571428571,71.2230215827338,69.65517241379311,69.3430656934307,76.3636363636364,84.8101265822785,78.1609195402299,LP
1125,TeN,16,JAN,Y7,A,N,88.0,89.0,Y14,Y16,X,J,64.0,Y20,56.6037735849057,65.6050955414013,68.4848484848485,74.2331288343558,52.4590163934426,76.0479041916168,68.7150837988827,57.2254335260116,53.571428571428605,58.273381294964,80.6896551724138,59.1240875912409,70.9090909090909,75.9493670886076,67.816091954023,BP
480,PaD,12,JUN,Y8,B,A,94.6,96.75,Y14,Y16,X,C,86.8,Y20,26.415094339622602,52.8662420382166,51.5151515151515,60.736196319018404,34.4262295081967,49.7005988023952,57.541899441340796,61.849710982659,46.428571428571395,66.9064748201439,61.3793103448276,64.963503649635,63.636363636363605,81.01265822784809,56.321839080459796,BP
741,SlK,10,MAY,Y8,A,C,87.0,90.1,Y14,Y16,X,G,73.24,Y20,16.9811320754717,73.24840764331209,57.5757575757576,46.01226993865029,39.344262295082004,70.059880239521,56.4245810055866,54.913294797687904,44.6428571428571,55.3956834532374,76.55172413793109,59.1240875912409,32.7272727272727,69.620253164557,9.19540229885057,BP
973,KlS,10,DEC,Y7,B,Q,88.0,75.0,Y14,Y16,X,J,79.0,Y20,43.3962264150943,69.4267515923567,68.4848484848485,63.1901840490798,47.3770491803279,66.4670658682635,64.2458100558659,54.913294797687904,55.3571428571429,66.9064748201439,64.13793103448279,76.6423357664234,60.0,75.9493670886076,54.0229885057471,BP
63,PnB,11,SEP,Y7,A,E,83.0,72.9,Y14,Y16,X,C,72.11,Y20,33.9622641509434,54.14012738853501,58.787878787878796,63.1901840490798,22.9508196721311,43.7125748502994,45.251396648044704,56.0693641618497,37.5,56.834532374100704,53.1034482758621,63.503649635036496,54.5454545454546,81.01265822784809,44.8275862068966,LP
220,TnS,13,MAY,Y8,A,J,75.4,76.67,Y14,Y16,X,B,68.44,Y20,35.849056603773604,63.057324840764295,58.787878787878796,60.736196319018404,73.7704918032787,80.8383233532934,72.0670391061452,86.1271676300578,48.21428571428571,61.151079136690704,62.758620689655196,70.80291970802921,87.2727272727273,91.1392405063291,83.9080459770115,BP
692,RaT,12,SEP,Y7,B,A,81.18,86.91,Y14,Y16,X,G,79.7,Y20,56.6037735849057,64.33121019108279,69.6969696969697,77.9141104294479,22.9508196721311,56.8862275449102,44.1340782122905,57.2254335260116,50.0,61.151079136690704,66.8965517241379,69.3430656934307,67.2727272727273,79.746835443038,66.6666666666667,LP
502,JiG,12,DEC,Y7,B,E,95.36,92.33,Y14,Y16,X,G,79.5,Y20,56.6037735849057,71.9745222929936,67.2727272727273,75.4601226993865,32.7868852459016,61.6766467065868,57.541899441340796,51.44508670520229,53.571428571428605,66.9064748201439,68.2758620689655,72.26277372262771,63.636363636363605,51.8987341772152,41.3793103448276,LP
1307,DuS,12,MAR,Y6,A,D,92.67,80.67,Y13,Y15,X,L,65.8,Y20,54.7169811320755,63.057324840764295,69.6969696969697,74.2331288343558,22.9508196721311,46.1077844311377,45.251396648044704,69.9421965317919,33.9285714285714,45.3237410071943,62.758620689655196,70.80291970802921,52.7272727272727,55.6962025316456,51.7241379310345,LP
15,MhR,12,NOV,Y7,A,A,86.5,85.4,Y14,Y16,X,B,75.0,Y20,60.377358490565996,74.52229299363059,72.1212121212121,71.7791411042945,42.622950819672106,65.2694610778443,57.541899441340796,58.381502890173394,46.428571428571395,68.3453237410072,55.8620689655172,70.80291970802921,76.3636363636364,68.3544303797468,79.3103448275862,BP
997,TnM,10,SEP,Y7,A,Q,78.0,66.6,Y14,Y16,X,B,68.82,Y20,45.2830188679245,75.79617834394901,56.363636363636395,64.4171779141104,54.09836065573771,70.059880239521,62.0111731843575,65.3179190751445,33.9285714285714,64.0287769784173,42.068965517241395,64.963503649635,67.2727272727273,75.9493670886076,60.9195402298851,MP
358,BnD,11,NOV,Y7,A,A,97.8,95.3,Y14,Y16,X,B,83.9,Y20,64.1509433962264,93.63057324840759,75.7575757575758,71.7791411042945,40.9836065573771,76.0479041916168,56.4245810055866,52.6011560693642,25.0,42.4460431654676,50.3448275862069,70.80291970802921,74.5454545454546,81.01265822784809,70.1149425287356,BP
894,SkD,15,SEP,Y5,A,I,78.22,68.5,Y13,Y15,X,G,84.31,Y20,45.0943396226415,63.057324840764295,64.8484848484849,77.9141104294479,60.655737704918,77.2455089820359,73.1843575418994,80.34682080924858,58.928571428571395,82.7338129496403,66.8965517241379,62.043795620438004,70.9090909090909,87.34177215189871,59.77011494252871,BP
1153,JiS,11,MAR,Y8,B,C,86.16,95.8,Y14,Y16,Y,I,82.6,Y20,43.3962264150943,56.687898089172,69.6969696969697,63.1901840490798,57.3770491803279,68.8622754491018,68.7150837988827,64.16184971098271,62.5,79.85611510791371,60.0,82.4817518248175,81.8181818181818,81.01265822784809,81.60919540229891,BP
40,VkK,11,DEC,Y7,A,A,88.2,93.92,Y14,Y16,X,L,77.23,Y20,60.377358490565996,79.6178343949045,69.6969696969697,74.2331288343558,26.2295081967213,48.5029940119761,55.3072625698324,58.381502890173394,32.1428571428571,59.71223021582729,42.068965517241395,57.664233576642296,54.5454545454546,70.8860759493671,47.1264367816092,BP
1283,VrM,12,FEB,Y7,A,T,74.6,69.4,Y14,Y16,X,B,67.26,Y20,94.3396226415094,89.8089171974522,91.5151515151515,97.54601226993864,62.29508196721311,76.0479041916168,73.1843575418994,80.34682080924858,53.571428571428605,69.7841726618705,68.2758620689655,63.503649635036496,78.1818181818182,83.5443037974683,77.01149425287359,BP
1035,ShM,11,APR,Y8,A,Q,71.2,68.0,Y14,Y16,X,B,70.1,Y20,20.5660377358491,57.9617834394904,61.212121212121204,48.4662576687117,32.622950819672106,62.874251497006,51.9553072625698,60.693641618497104,30.357142857142897,53.9568345323741,54.48275862068971,50.3649635036496,47.2727272727273,88.6075949367089,35.632183908045995,MP
44,ShT,14,DEC,Y7,A,G,75.0,70.0,Y14,Y16,X,B,80.0,Y20,39.622641509434,70.7006369426752,56.363636363636395,61.963190184049104,27.8688524590164,56.8862275449102,46.3687150837989,53.757225433526,32.1428571428571,76.9784172661871,35.1724137931035,51.8248175182482,72.7272727272727,86.07594936708858,70.1149425287356,BP
266,MdU,13,DEC,Y7,A,E,90.72,77.0,Y14,Y16,X,L,72.0,Y20,39.622641509434,80.8917197452229,58.787878787878796,61.963190184049104,44.2622950819672,61.6766467065868,60.8938547486034,66.4739884393064,39.2857142857143,59.71223021582729,58.6206896551724,62.043795620438004,49.0909090909091,60.759493670886094,44.8275862068966,MP
563,AaB,22,OCT,Y7,B,A,93.6,75.33,Y14,Y16,X,G,72.4,Y20,28.3018867924528,54.14012738853501,58.787878787878796,58.2822085889571,31.1475409836066,48.5029940119761,54.18994413407821,53.757225433526,23.214285714285698,42.4460431654676,53.1034482758621,63.503649635036496,58.1818181818182,62.0253164556962,62.0689655172414,BP
935,LiV,15,OCT,Y7,B,I,82.11,69.66,Y14,Y16,X,G,83.0,Y20,46.981132075471706,64.33121019108279,61.212121212121204,73.0061349693252,40.9836065573771,62.874251497006,64.2458100558659,66.4739884393064,60.71428571428571,85.61151079136691,57.241379310344804,76.6423357664234,45.454545454545496,60.759493670886094,54.0229885057471,BP
774,MiP,16,SEP,Y7,B,M,92.6,93.25,Y13,Y15,X,G,81.06,Y20,56.6037735849057,82.16560509554141,55.151515151515206,74.2331288343558,57.3770491803279,68.8622754491018,68.7150837988827,68.7861271676301,60.71428571428571,78.41726618705042,71.0344827586207,66.42335766423359,78.1818181818182,89.87341772151899,71.26436781609199,BP
243,NaR,21,JAN,Y7,A,E,73.12,75.67,Y14,Y16,X,B,65.15,Y20,50.9433962264151,60.5095541401274,69.6969696969697,68.0981595092025,49.1803278688525,72.45508982035929,65.3631284916201,76.878612716763,53.571428571428605,79.85611510791371,66.8965517241379,59.1240875912409,63.636363636363605,91.1392405063291,47.1264367816092,BP
354,PiS,18,JUL,Y8,B,K,86.4,87.0,Y14,Y16,X,B,83.8,Y20,58.490566037735796,74.52229299363059,75.7575757575758,66.8711656441718,60.655737704918,78.44311377245509,69.8324022346369,76.878612716763,55.3571428571429,79.85611510791371,57.241379310344804,69.3430656934307,80.0,88.6075949367089,74.7126436781609,BP
282,SiH,14,JUN,Y7,B,J,85.2,76.4,Y14,Y16,X,B,73.12,Y20,50.9433962264151,66.8789808917198,67.2727272727273,66.8711656441718,34.4262295081967,53.29341317365271,53.072625698324,60.693641618497104,42.8571428571429,56.834532374100704,69.65517241379311,63.503649635036496,76.3636363636364,73.4177215189874,79.3103448275862,MP
718,NaH,11,FEB,Y8,B,E,81.2,65.33,Y14,Y16,X,G,69.85,Y20,73.5849056603774,68.1528662420382,84.24242424242429,64.4171779141104,22.9508196721311,74.85029940119759,51.9553072625698,56.0693641618497,46.428571428571395,76.9784172661871,54.48275862068971,60.58394160583939,47.2727272727273,56.96202531645571,41.3793103448276,MP
25,VaS,17,MAR,Y8,B,C,84.83,93.4,Y14,Y16,X,B,74.79,Y20,39.622641509434,61.7834394904459,61.212121212121204,69.3251533742331,47.5409836065574,65.2694610778443,57.541899441340796,64.16184971098271,30.357142857142897,53.9568345323741,43.448275862068996,63.503649635036496,67.2727272727273,70.8860759493671,67.816091954023,BP
126,JnD,15,JAN,Y8,A,D,88.0,76.2,Y14,Y16,X,B,63.94,Y20,71.69811320754721,92.3566878980892,60.0,79.1411042944785,45.482695810564664,67.66467065868261,44.1340782122905,57.2254335260116,57.1428571428571,71.2230215827338,58.6206896551724,79.5620437956204,76.3636363636364,73.4177215189874,81.60919540229891,BP
713,GaJ,17,APR,Y8,A,E,83.04,80.0,Y14,Y16,X,K,64.5,Y20,28.3018867924528,63.057324840764295,57.5757575757576,54.601226993865005,26.2295081967213,58.08383233532929,46.3687150837989,56.0693641618497,42.8571428571429,68.3453237410072,57.241379310344804,60.58394160583939,54.5454545454546,79.746835443038,39.080459770115,LP
1036,HnC,17,APR,Y7,A,Q,86.4,65.3,Y14,Y16,X,B,69.6,Y20,43.3962264150943,63.057324840764295,58.787878787878796,68.0981595092025,55.7377049180328,76.0479041916168,70.94972067039109,64.16184971098271,50.0,79.85611510791371,68.2758620689655,51.8248175182482,65.4545454545455,78.48101265822791,58.6206896551724,LP
371,TsT,12,MAR,Y7,A,D,78.86,71.75,Y14,Y16,X,L,80.6,Y20,45.2830188679245,71.9745222929936,64.8484848484849,64.4171779141104,32.7868852459016,48.5029940119761,63.1284916201117,54.913294797687904,42.8571428571429,62.589928057554,54.48275862068971,67.8832116788321,65.4545454545455,81.01265822784809,58.6206896551724,LP
1033,PpS,14,NOV,Y7,A,Q,79.8,75.83,Y14,Y16,X,G,74.72,Y20,71.69811320754721,88.5350318471338,79.3939393939394,60.736196319018404,47.5409836065574,53.29341317365271,64.2458100558659,61.849710982659,78.5714285714286,95.68345323741009,84.8275862068966,73.72262773722629,80.0,93.6708860759494,72.4137931034483,BP
908,VkC,12,SEP,Y7,A,M,84.4,73.8,Y14,Y16,X,G,65.34,Y20,30.188679245282998,64.33121019108279,58.787878787878796,64.4171779141104,59.016393442623,77.2455089820359,66.4804469273743,81.5028901734104,42.8571428571429,56.834532374100704,62.758620689655196,66.42335766423359,78.1818181818182,94.93670886075951,66.6666666666667,LP
359,DaV,10,DEC,Y6,B,D,80.6,69.0,Y13,Y15,X,C,81.9,Y20,39.622641509434,42.03821656050948,36.96969696969704,38.65030674846626,24.590163934426197,31.886227544910163,32.40223463687147,34.104046242774615,32.1428571428571,31.654676258992602,26.206896551724203,37.95620437956215,52.7272727272727,81.01265822784809,70.1149425287356,BP
1185,ByS,19,NOV,Y7,B,D,93.0,76.33,Y13,Y15,X,B,69.4,Y20,31.8867924528302,64.33121019108279,78.1818181818182,48.4662576687117,27.8688524590164,52.095808383233496,46.3687150837989,56.0693641618497,46.428571428571395,64.0287769784173,58.6206896551724,70.80291970802921,40.0,70.8860759493671,24.137931034482797,BP
1024,KnA,9,APR,Y8,A,S,65.83,68.4,Y14,Y16,X,B,73.0,Y20,58.490566037735796,69.4267515923567,73.3333333333333,64.4171779141104,59.016393442623,76.0479041916168,74.30167597765359,50.2890173410405,44.6428571428571,72.6618705035971,65.51724137931039,54.7445255474453,72.7272727272727,68.3544303797468,74.7126436781609,BP
875,UaA,10,DEC,Y6,B,I,85.0,77.0,Y14,Y16,X,J,82.5,Y20,39.622641509434,65.6050955414013,63.636363636363605,61.963190184049104,62.29508196721311,77.2455089820359,73.1843575418994,78.0346820809249,62.5,88.4892086330935,64.13793103448279,73.72262773722629,80.0,69.620253164557,62.0689655172414,BP
641,GvP,10,SEP,Y5,A,C,69.6,71.0,Y11,Y13,W,F,75.0,Y20,49.0566037735849,73.24840764331209,62.4242424242424,65.6441717791411,60.655737704918,76.0479041916168,64.2458100558659,66.4739884393064,66.0714285714286,74.10071942446041,73.79310344827591,79.5620437956204,52.7272727272727,46.8354430379747,59.77011494252871,BP
523,SaJ,14,MAR,Y8,B,W,91.84,89.0,Y14,Y16,X,G,76.9,Y20,77.3584905660377,78.343949044586,84.24242424242429,85.27607361963192,42.622950819672106,65.2694610778443,50.837988826815604,64.16184971098271,73.21428571428571,81.294964028777,65.51724137931039,91.2408759124088,70.9090909090909,54.4303797468355,73.5632183908046,BP
45,AaM,15,JUL,Y8,B,A,96.6,94.5,Y14,Y16,X,B,85.29,Y20,64.1509433962264,83.4394904458599,75.7575757575758,66.8711656441718,39.344262295082004,52.095808383233496,65.3631284916201,53.757225433526,55.3571428571429,72.6618705035971,62.758620689655196,73.72262773722629,78.1818181818182,65.8227848101266,86.20689655172409,BP
1043,VsB,11,JAN,Y8,A,Q,78.6,61.1,Y14,Y16,X,B,68.7,Y20,73.5849056603774,64.33121019108279,85.4545454545455,59.509202453987704,45.90163934426229,61.6766467065868,47.4860335195531,60.693641618497104,37.5,65.4676258992806,66.8965517241379,43.0656934306569,78.1818181818182,81.01265822784809,77.01149425287359,LP
735,TiM,19,MAY,Y8,B,E,84.96,76.0,Y14,Y16,X,G,74.6,Y20,60.377358490565996,68.1528662420382,73.3333333333333,71.7791411042945,44.2622950819672,55.68862275449099,56.4245810055866,64.16184971098271,80.3571428571429,87.0503597122302,83.448275862069,78.1021897810219,63.636363636363605,77.2151898734177,57.471264367816104,LP
931,RaM,11,JAN,Y7,B,B,79.8,71.0,Y14,Y16,X,B,75.8,Y20,60.377358490565996,80.8917197452229,80.6060606060606,65.6441717791411,60.655737704918,70.059880239521,56.4245810055866,81.5028901734104,69.64285714285711,87.0503597122302,71.0344827586207,67.8832116788321,85.4545454545455,86.07594936708858,83.9080459770115,BP
401,RaT,12,MAY,Y8,A,C,87.8,97.6,Y14,Y16,X,B,91.7,Y20,58.490566037735796,64.33121019108279,69.6969696969697,73.0061349693252,77.04918032786891,84.43113772455091,57.541899441340796,76.878612716763,76.78571428571429,76.9784172661871,87.5862068965517,76.6423357664234,83.6363636363636,86.07594936708858,83.9080459770115,BP
725,SaR,11,MAY,Y8,B,E,79.68,89.5,Y14,Y16,X,G,77.2,Y20,49.0566037735849,68.1528662420382,69.6969696969697,65.6441717791411,50.8196721311475,70.059880239521,49.720670391061496,57.2254335260116,80.3571428571429,79.85611510791371,86.20689655172409,88.32116788321171,58.1818181818182,84.8101265822785,52.8735632183908,BP
21,UiR,18,JAN,Y8,B,A,93.5,92.5,Y14,Y16,X,I,78.68,Y20,69.811320754717,78.343949044586,75.7575757575758,81.59509202453991,31.1475409836066,58.08383233532929,63.1284916201117,65.3179190751445,33.9285714285714,48.2014388489209,60.0,76.6423357664234,74.5454545454546,73.4177215189874,79.3103448275862,MP
1102,TnS,11,FEB,Y6,A,M,80.5,89.4,Y13,Y15,X,B,92.4,Y20,60.377358490565996,80.8917197452229,58.787878787878796,84.04907975460121,68.8524590163934,82.0359281437126,79.88826815642459,64.16184971098271,75.0,81.294964028777,77.9310344827586,82.4817518248175,70.9090909090909,91.1392405063291,58.6206896551724,BP
1364,PpR,10,MAR,Y7,A,N,81.06,85.5,Y14,Y16,X,J,61.55,Y20,26.415094339622602,61.7834394904459,45.454545454545496,60.736196319018404,39.344262295082004,65.2694610778443,49.720670391061496,51.44508670520229,33.9285714285714,53.9568345323741,66.8965517241379,57.664233576642296,27.2727272727273,33.06962025316455,35.632183908045995,BP
229,AhR,8,NOV,Y7,A,D,82.2,81.2,Y14,Y16,X,H,70.3,Y20,39.622641509434,64.33121019108279,62.4242424242424,68.0981595092025,55.7377049180328,52.095808383233496,73.1843575418994,67.6300578034682,58.928571428571395,82.7338129496403,58.6206896551724,70.80291970802921,40.0,50.6329113924051,35.632183908045995,BP
84,KaA,15,OCT,Y7,B,A,93.18,95.5,Y14,Y16,X,C,85.7,Y20,58.490566037735796,77.0700636942675,70.9090909090909,71.7791411042945,50.8196721311475,77.2455089820359,66.4804469273743,71.0982658959538,46.428571428571395,64.0287769784173,60.0,70.80291970802921,81.8181818181818,81.01265822784809,81.60919540229891,BP
1216,VdA,10,MAR,Y7,A,C,83.1,83.7,Y14,Y16,X,B,70.7,Y20,33.9622641509434,66.8789808917198,62.4242424242424,57.055214723926404,14.754098360655698,54.491017964071894,40.7821229050279,51.44508670520229,32.1428571428571,53.9568345323741,48.9655172413793,75.1824817518248,47.2727272727273,58.22784810126579,42.5287356321839,MP
113,MaS,14,FEB,Y7,B,E,89.28,88.33,Y14,Y16,X,B,73.0,Y20,56.6037735849057,73.24840764331209,73.3333333333333,69.3251533742331,50.8196721311475,68.8622754491018,66.4804469273743,67.6300578034682,46.428571428571395,81.294964028777,42.068965517241395,63.503649635036496,58.1818181818182,88.6075949367089,44.8275862068966,MP
39,GdR,8,OCT,Y7,A,A,81.36,87.67,Y14,Y16,X,B,69.52,Y20,73.5849056603774,78.343949044586,81.8181818181818,86.5030674846626,42.622950819672106,58.08383233532929,68.7150837988827,68.7861271676301,60.71428571428571,82.7338129496403,66.8965517241379,70.80291970802921,80.0,83.5443037974683,77.01149425287359,BP
1016,AaP,16,APR,Y7,B,N,85.6,82.0,Y14,Y16,X,G,62.49,Y20,66.0377358490566,77.0700636942675,36.96969696969704,38.65030674846626,27.8688524590164,31.886227544910163,32.40223463687147,34.104046242774615,57.1428571428571,31.654676258992602,26.206896551724203,37.95620437956215,69.0909090909091,68.3544303797468,67.816091954023,BP
1320,DnM,13,APR,Y7,A,A,85.0,93.25,Y14,Y16,X,A,74.49,Y20,16.9811320754717,56.687898089172,46.6666666666667,53.3742331288344,18.032786885245898,44.9101796407186,48.603351955307296,54.913294797687904,30.357142857142897,52.5179856115108,61.3793103448276,44.5255474452555,60.0,70.8860759493671,56.321839080459796,MP
886,AlC,12,NOV,Y7,A,M,92.4,88.67,Y14,Y16,X,J,66.67,Y20,49.0566037735849,63.057324840764295,67.2727272727273,66.8711656441718,36.065573770491795,65.2694610778443,53.072625698324,59.537572254335295,55.3571428571429,71.2230215827338,61.3793103448276,79.5620437956204,52.7272727272727,62.0253164556962,50.574712643678204,BP
218,JyD,12,APR,Y7,A,D,88.6,85.8,Y14,Y16,X,B,76.07,Y20,66.0377358490566,60.5095541401274,79.3939393939394,76.6871165644172,32.7868852459016,64.0718562874252,60.8938547486034,63.00578034682079,58.928571428571395,64.0287769784173,65.51724137931039,83.941605839416,78.1818181818182,73.4177215189874,81.60919540229891,BP
752,KrG,11,MAR,Y8,A,M,79.67,80.8,Y14,Y16,X,J,74.5,Y20,54.7169811320755,88.5350318471338,60.0,68.0981595092025,57.3770491803279,68.8622754491018,74.30167597765359,76.878612716763,71.4285714285714,82.7338129496403,77.9310344827586,75.1824817518248,65.4545454545455,82.2784810126582,45.9770114942529,BP
329,KaP,12,FEB,Y7,B,A,87.9,94.08,Y13,Y16,X,B,86.5,Y20,16.9811320754717,64.33121019108279,53.9393939393939,48.4662576687117,27.8688524590164,55.68862275449099,46.3687150837989,54.913294797687904,48.21428571428571,66.9064748201439,66.8965517241379,63.503649635036496,63.636363636363605,55.6962025316456,67.816091954023,BP
1196,KkK,12,MAR,Y7,A,C,89.17,92.8,Y14,Y16,X,J,72.9,Y20,28.3018867924528,60.5095541401274,63.636363636363605,55.828220858895705,29.5081967213115,53.29341317365271,51.9553072625698,52.6011560693642,50.0,61.151079136690704,69.65517241379311,67.8832116788321,60.0,60.759493670886094,60.9195402298851,LP
1129,SrS,20,AUG,Y7,A,N,90.8,82.33,Y14,Y16,X,B,61.75,Y20,83.0188679245283,91.08280254777071,87.8787878787879,84.04907975460121,75.4098360655738,86.82634730538919,73.1843575418994,82.6589595375723,48.21428571428571,59.71223021582729,71.0344827586207,67.8832116788321,90.9090909090909,83.5443037974683,95.40229885057471,BP
811,AkR,18,SEP,Y7,A,S,85.0,81.0,Y13,Y15,X,G,62.32,Y20,84.9056603773585,88.5350318471338,90.3030303030303,63.1901840490798,63.9344262295082,80.8383233532934,56.4245810055866,79.1907514450867,55.3571428571429,76.9784172661871,61.3793103448276,70.80291970802921,74.5454545454546,82.2784810126582,68.9655172413793,MP
429,SpB,19,JAN,Y7,A,E,89.44,89.66,Y14,Y16,X,L,74.44,Y20,50.9433962264151,84.7133757961783,62.4242424242424,61.963190184049104,42.622950819672106,48.5029940119761,73.1843575418994,52.6011560693642,23.214285714285698,43.8848920863309,44.8275862068966,66.42335766423359,80.0,86.07594936708858,74.7126436781609,MP
355,BuV,22,SEP,Y7,A,D,81.0,80.0,Y14,Y16,X,B,76.0,Y20,75.4716981132076,71.9745222929936,83.030303030303,79.1411042944785,65.57377049180329,76.0479041916168,72.0670391061452,81.5028901734104,46.428571428571395,69.7841726618705,47.5862068965517,67.8832116788321,81.8181818181818,73.4177215189874,88.5057471264368,BP
239,MnV,25,NOV,Y7,A,E,62.92,68.0,Y14,Y16,X,K,62.0,Y20,50.9433962264151,61.7834394904459,57.5757575757576,77.9141104294479,14.754098360655698,65.2694610778443,38.547486033519604,61.849710982659,19.6428571428571,39.568345323741,43.448275862068996,62.043795620438004,45.454545454545496,60.759493670886094,40.2298850574713,BP
1277,ShG,15,SEP,Y8,A,A,83.9,95.75,Y14,Y16,X,B,74.77,Y20,58.490566037735796,71.9745222929936,73.3333333333333,70.5521472392638,49.016393442623,72.45508982035929,68.7150837988827,64.16184971098271,57.1428571428571,76.9784172661871,61.3793103448276,72.26277372262771,63.454545454545496,68.3544303797468,72.4137931034483,BP
281,PtV,14,JAN,Y7,A,E,90.4,87.0,Y14,Y16,X,B,74.84,Y20,69.811320754717,78.343949044586,81.8181818181818,57.055214723926404,45.90163934426229,70.059880239521,60.8938547486034,67.6300578034682,60.71428571428571,74.10071942446041,60.0,82.4817518248175,45.454545454545496,65.8227848101266,37.931034482758605,BP
174,ShG,12,MAR,Y7,A,D,94.16,84.5,Y14,Y16,X,B,69.46,Y20,41.509433962264204,79.6178343949045,58.787878787878796,58.2822085889571,45.90163934426229,64.0718562874252,57.541899441340796,57.2254335260116,35.7142857142857,61.151079136690704,40.6896551724138,69.3430656934307,34.545454545454604,63.2911392405063,21.839080459770102,BP
618,SaK,16,FEB,Y8,B,P,79.8,72.8,Y14,Y16,X,G,74.67,Y20,37.7358490566038,57.9617834394904,60.0,63.1901840490798,39.344262295082004,52.095808383233496,54.18994413407821,63.00578034682079,10.7142857142857,31.654676258992602,65.51724137931039,45.985401459854,70.9090909090909,79.746835443038,41.3793103448276,LP
402,NlM,12,DEC,Y7,A,E,88.0,86.0,Y14,Y16,X,B,72.0,Y20,64.1509433962264,79.6178343949045,75.7575757575758,73.0061349693252,63.9344262295082,79.6407185628743,69.8324022346369,64.16184971098271,50.0,72.6618705035971,64.13793103448279,60.58394160583939,58.1818181818182,81.01265822784809,49.425287356321796,BP
1295,JtP,14,MAR,Y7,A,T,74.4,71.2,Y14,Y16,X,J,63.3,Y20,62.2641509433962,85.98726114649679,58.787878787878796,74.2331288343558,40.9836065573771,56.8862275449102,64.2458100558659,53.757225433526,42.8571428571429,76.9784172661871,53.1034482758621,63.503649635036496,54.5454545454546,68.3544303797468,47.1264367816092,MP
1409,RrM,18,JUL,Y5,A,N,76.8,60.0,Y12,Y14,X,B,72.3,Y20,50.9433962264151,63.057324840764295,56.363636363636395,71.7791411042945,47.5409836065574,61.6766467065868,62.0111731843575,65.3179190751445,32.1428571428571,52.5179856115108,36.551724137931,79.5620437956204,50.9090909090909,78.48101265822791,40.2298850574713,MP
951,NhL,14,MAY,Y7,A,Q,79.6,61.2,Y14,Y16,X,J,75.29,Y20,41.509433962264204,64.33121019108279,58.787878787878796,65.6441717791411,32.7868852459016,59.2814371257485,50.837988826815604,49.132947976878604,44.6428571428571,69.7841726618705,51.7241379310345,64.963503649635,30.9090909090909,55.6962025316456,33.3333333333333,BP
929,DiS,11,NOV,Y7,B,Q,83.6,78.8,Y14,Y16,X,G,80.46,Y20,26.415094339622602,64.33121019108279,52.7272727272727,52.1472392638037,57.3770491803279,67.66467065868261,70.94972067039109,80.34682080924858,82.1428571428571,92.8057553956835,80.6896551724138,79.5620437956204,60.0,63.2911392405063,58.6206896551724,BP
1209,RuK,9,DEC,Y7,B,T,75.2,71.2,Y14,Y16,X,J,70.75,Y20,22.6415094339623,59.235668789808905,51.5151515151515,52.1472392638037,37.7049180327869,46.1077844311377,56.4245810055866,67.6300578034682,57.1428571428571,69.7841726618705,76.55172413793109,66.42335766423359,36.363636363636395,53.1645569620253,31.0344827586207,BP
487,IlS,19,JUN,Y7,A,A,74.0,76.5,Y14,Y16,X,B,74.7,Y20,71.69811320754721,73.24840764331209,76.969696969697,86.5030674846626,14.754098360655698,54.491017964071894,41.899441340782104,60.693641618497104,55.3571428571429,69.7841726618705,61.3793103448276,75.1824817518248,76.3636363636364,93.6708860759494,67.816091954023,BP
206,NjV,13,FEB,Y7,A,J,84.8,75.0,Y13,Y15,X,B,74.68,Y20,67.9245283018868,74.52229299363059,87.8787878787879,53.3742331288344,62.29508196721311,76.0479041916168,54.18994413407821,58.381502890173394,76.78571428571429,91.3669064748202,71.0344827586207,85.4014598540146,72.7272727272727,63.2911392405063,77.01149425287359,BP
775,HaS,15,SEP,Y3,B,M,73.84,61.0,Y10,Y15,W,F,78.75,Y20,49.0566037735849,77.0700636942675,58.787878787878796,65.6441717791411,32.7868852459016,64.0718562874252,45.251396648044704,60.693641618497104,53.571428571428605,69.7841726618705,66.8965517241379,70.80291970802921,56.363636363636395,67.0886075949367,62.0689655172414,BP
622,AaR,12,JUN,Y7,A,E,92.48,95.0,Y14,Y16,X,G,76.28,Y20,62.2641509433962,61.7834394904459,78.1818181818182,73.0061349693252,81.80327868852459,86.82634730538919,86.5921787709497,89.5953757225434,92.85714285714282,95.68345323741009,97.2413793103448,85.4014598540146,87.2727272727273,92.4050632911392,80.4597701149425,LP
1082,KtB,26,JAN,Y8,B,S,85.0,75.0,Y14,Y16,X,G,77.0,Y20,54.7169811320755,64.33121019108279,67.2727272727273,74.2331288343558,31.1475409836066,66.4670658682635,44.1340782122905,52.6011560693642,57.1428571428571,62.589928057554,71.0344827586207,73.72262773722629,76.3636363636364,78.48101265822791,77.01149425287359,BP
